"REF_AREA","INDICATOR","GENDER","AGE_CLASS","CITIZENSHIP","OBS_VALUE"
"034005","RESPOP_AV","M","Y90-99","TOTAL","14"
"034005","RESPOP_AV","T","TOTAL","FRGAPO","56"
"034005","RESPOP_AV","T","TOTAL","ITL","576"
"034005","RESPOP_AV","T","TOTAL","TOTAL","632"
"034005","RESPOP_AV","T","Y_GE100","ITL","3"
"034005","RESPOP_AV","T","Y_GE100","TOTAL","3"
"034005","RESPOP_AV","T","Y0-9","FRGAPO","5"
"034005","RESPOP_AV","T","Y0-9","ITL","10"
"034005","RESPOP_AV","T","Y0-9","TOTAL","15"
"034005","RESPOP_AV","T","Y10-19","FRGAPO","1"
"034005","RESPOP_AV","T","Y10-19","ITL","17"
"034005","RESPOP_AV","T","Y10-19","TOTAL","18"
"034005","RESPOP_AV","T","Y20-29","FRGAPO","9"
"034005","RESPOP_AV","T","Y20-29","ITL","42"
"034005","RESPOP_AV","T","Y20-29","TOTAL","51"
"034005","RESPOP_AV","T","Y30-39","FRGAPO","7"
"034005","RESPOP_AV","T","Y30-39","ITL","29"
"034005","RESPOP_AV","T","Y30-39","TOTAL","36"
"034005","RESPOP_AV","T","Y40-49","FRGAPO","10"
"034005","RESPOP_AV","T","Y40-49","ITL","52"
"034005","RESPOP_AV","T","Y40-49","TOTAL","62"
"034005","RESPOP_AV","T","Y50-59","FRGAPO","12"
"034005","RESPOP_AV","T","Y50-59","ITL","86"
"034005","RESPOP_AV","T","Y50-59","TOTAL","98"
"034005","RESPOP_AV","T","Y60-69","FRGAPO","11"
"034005","RESPOP_AV","T","Y60-69","ITL","91"
"034005","RESPOP_AV","T","Y60-69","TOTAL","102"
"034005","RESPOP_AV","T","Y70-79","FRGAPO","1"
"034005","RESPOP_AV","T","Y70-79","ITL","115"
"034005","RESPOP_AV","T","Y70-79","TOTAL","116"
"034005","RESPOP_AV","T","Y80-89","ITL","94"
"034005","RESPOP_AV","T","Y80-89","TOTAL","94"
"034005","RESPOP_AV","T","Y90-99","ITL","37"
"034005","RESPOP_AV","T","Y90-99","TOTAL","37"
"034006","RESPOP_AV","F","TOTAL","FRGAPO","355"
"034006","RESPOP_AV","F","TOTAL","ITL","3069"
"034006","RESPOP_AV","F","TOTAL","TOTAL","3424"
"034006","RESPOP_AV","F","Y_GE100","ITL","8"
"034006","RESPOP_AV","F","Y_GE100","TOTAL","8"
"034006","RESPOP_AV","F","Y0-9","FRGAPO","44"
"034006","RESPOP_AV","F","Y0-9","ITL","136"
"034006","RESPOP_AV","F","Y0-9","TOTAL","180"
"034006","RESPOP_AV","F","Y10-19","FRGAPO","42"
"034006","RESPOP_AV","F","Y10-19","ITL","240"
"034006","RESPOP_AV","F","Y10-19","TOTAL","282"
"034006","RESPOP_AV","F","Y20-29","FRGAPO","41"
"034006","RESPOP_AV","F","Y20-29","ITL","265"
"034006","RESPOP_AV","F","Y20-29","TOTAL","306"
"034006","RESPOP_AV","F","Y30-39","FRGAPO","73"
"034006","RESPOP_AV","F","Y30-39","ITL","257"
"034006","RESPOP_AV","F","Y30-39","TOTAL","330"
"034006","RESPOP_AV","F","Y40-49","FRGAPO","61"
"034006","RESPOP_AV","F","Y40-49","ITL","360"
"034006","RESPOP_AV","F","Y40-49","TOTAL","421"
"034006","RESPOP_AV","F","Y50-59","FRGAPO","47"
"034006","RESPOP_AV","F","Y50-59","ITL","492"
"034006","RESPOP_AV","F","Y50-59","TOTAL","539"
"034006","RESPOP_AV","F","Y60-69","FRGAPO","31"
"034006","RESPOP_AV","F","Y60-69","ITL","476"
"034006","RESPOP_AV","F","Y60-69","TOTAL","507"
"034006","RESPOP_AV","F","Y70-79","FRGAPO","14"
"034006","RESPOP_AV","F","Y70-79","ITL","386"
"034006","RESPOP_AV","F","Y70-79","TOTAL","400"
"034006","RESPOP_AV","F","Y80-89","FRGAPO","2"
"034006","RESPOP_AV","F","Y80-89","ITL","348"
"034006","RESPOP_AV","F","Y80-89","TOTAL","350"
"034006","RESPOP_AV","F","Y90-99","ITL","101"
"034006","RESPOP_AV","F","Y90-99","TOTAL","101"
"034006","RESPOP_AV","M","TOTAL","FRGAPO","359"
"034006","RESPOP_AV","M","TOTAL","ITL","2965"
"034006","RESPOP_AV","M","TOTAL","TOTAL","3324"
"034006","RESPOP_AV","M","Y0-9","FRGAPO","62"
"034006","RESPOP_AV","M","Y0-9","ITL","176"
"034006","RESPOP_AV","M","Y0-9","TOTAL","238"
"034006","RESPOP_AV","M","Y10-19","FRGAPO","59"
"034006","RESPOP_AV","M","Y10-19","ITL","281"
"034006","RESPOP_AV","M","Y10-19","TOTAL","340"
"034006","RESPOP_AV","M","Y20-29","FRGAPO","58"
"034006","RESPOP_AV","M","Y20-29","ITL","268"
"034006","RESPOP_AV","M","Y20-29","TOTAL","326"
"034006","RESPOP_AV","M","Y30-39","FRGAPO","74"
"034006","RESPOP_AV","M","Y30-39","ITL","249"
"034006","RESPOP_AV","M","Y30-39","TOTAL","323"
"034006","RESPOP_AV","M","Y40-49","FRGAPO","50"
"034006","RESPOP_AV","M","Y40-49","ITL","351"
"034006","RESPOP_AV","M","Y40-49","TOTAL","401"
"034006","RESPOP_AV","M","Y50-59","FRGAPO","34"
"034006","RESPOP_AV","M","Y50-59","ITL","533"
"034006","RESPOP_AV","M","Y50-59","TOTAL","567"
"034006","RESPOP_AV","M","Y60-69","FRGAPO","15"
"034006","RESPOP_AV","M","Y60-69","ITL","434"
"034006","RESPOP_AV","M","Y60-69","TOTAL","449"
"034006","RESPOP_AV","M","Y70-79","FRGAPO","4"
"034006","RESPOP_AV","M","Y70-79","ITL","389"
"034006","RESPOP_AV","M","Y70-79","TOTAL","393"
"034006","RESPOP_AV","M","Y80-89","FRGAPO","2"
"034006","RESPOP_AV","M","Y80-89","ITL","244"
"034006","RESPOP_AV","M","Y80-89","TOTAL","246"
"034006","RESPOP_AV","M","Y90-99","FRGAPO","1"
"034006","RESPOP_AV","M","Y90-99","ITL","40"
"034006","RESPOP_AV","M","Y90-99","TOTAL","41"
"034006","RESPOP_AV","T","TOTAL","FRGAPO","714"
"034006","RESPOP_AV","T","TOTAL","ITL","6034"
"034006","RESPOP_AV","T","TOTAL","TOTAL","6748"
"034006","RESPOP_AV","T","Y_GE100","ITL","8"
"034006","RESPOP_AV","T","Y_GE100","TOTAL","8"
"034006","RESPOP_AV","T","Y0-9","FRGAPO","106"
"034006","RESPOP_AV","T","Y0-9","ITL","312"
"034006","RESPOP_AV","T","Y0-9","TOTAL","418"
"034006","RESPOP_AV","T","Y10-19","FRGAPO","101"
"034006","RESPOP_AV","T","Y10-19","ITL","521"
"034006","RESPOP_AV","T","Y10-19","TOTAL","622"
"034006","RESPOP_AV","T","Y20-29","FRGAPO","99"
"034006","RESPOP_AV","T","Y20-29","ITL","533"
"034006","RESPOP_AV","T","Y20-29","TOTAL","632"
"034006","RESPOP_AV","T","Y30-39","FRGAPO","147"
"034006","RESPOP_AV","T","Y30-39","ITL","506"
"034006","RESPOP_AV","T","Y30-39","TOTAL","653"
"034006","RESPOP_AV","T","Y40-49","FRGAPO","111"
"034006","RESPOP_AV","T","Y40-49","ITL","711"
"034006","RESPOP_AV","T","Y40-49","TOTAL","822"
"034006","RESPOP_AV","T","Y50-59","FRGAPO","81"
"034006","RESPOP_AV","T","Y50-59","ITL","1025"
"034006","RESPOP_AV","T","Y50-59","TOTAL","1106"
"034006","RESPOP_AV","T","Y60-69","FRGAPO","46"
"034006","RESPOP_AV","T","Y60-69","ITL","910"
"034006","RESPOP_AV","T","Y60-69","TOTAL","956"
"034006","RESPOP_AV","T","Y70-79","FRGAPO","18"
"034006","RESPOP_AV","T","Y70-79","ITL","775"
"034006","RESPOP_AV","T","Y70-79","TOTAL","793"
"034006","RESPOP_AV","T","Y80-89","FRGAPO","4"
"034006","RESPOP_AV","T","Y80-89","ITL","592"
"034006","RESPOP_AV","T","Y80-89","TOTAL","596"
"034006","RESPOP_AV","T","Y90-99","FRGAPO","1"
"034006","RESPOP_AV","T","Y90-99","ITL","141"
"034006","RESPOP_AV","T","Y90-99","TOTAL","142"
"034007","RESPOP_AV","F","TOTAL","FRGAPO","484"
"034007","RESPOP_AV","F","TOTAL","ITL","2908"
"034007","RESPOP_AV","F","TOTAL","TOTAL","3392"
"034007","RESPOP_AV","F","Y_GE100","ITL","1"
"034007","RESPOP_AV","F","Y_GE100","TOTAL","1"
"034007","RESPOP_AV","F","Y0-9","FRGAPO","71"
"034007","RESPOP_AV","F","Y0-9","ITL","205"
"034007","RESPOP_AV","F","Y0-9","TOTAL","276"
"034007","RESPOP_AV","F","Y10-19","FRGAPO","37"
"034007","RESPOP_AV","F","Y10-19","ITL","251"
"034007","RESPOP_AV","F","Y10-19","TOTAL","288"
"034007","RESPOP_AV","F","Y20-29","FRGAPO","57"
"034007","RESPOP_AV","F","Y20-29","ITL","220"
"034007","RESPOP_AV","F","Y20-29","TOTAL","277"
"034007","RESPOP_AV","F","Y30-39","FRGAPO","129"
"034007","RESPOP_AV","F","Y30-39","ITL","230"
"034007","RESPOP_AV","F","Y30-39","TOTAL","359"
"034007","RESPOP_AV","F","Y40-49","FRGAPO","89"
"034007","RESPOP_AV","F","Y40-49","ITL","373"
"034007","RESPOP_AV","F","Y40-49","TOTAL","462"
"034007","RESPOP_AV","F","Y50-59","FRGAPO","58"
"034007","RESPOP_AV","F","Y50-59","ITL","459"
"034007","RESPOP_AV","F","Y50-59","TOTAL","517"
"034007","RESPOP_AV","F","Y60-69","FRGAPO","27"
"034007","RESPOP_AV","F","Y60-69","ITL","440"
"034007","RESPOP_AV","F","Y60-69","TOTAL","467"
"034007","RESPOP_AV","F","Y70-79","FRGAPO","12"
"034007","RESPOP_AV","F","Y70-79","ITL","371"
"034007","RESPOP_AV","F","Y70-79","TOTAL","383"
"034007","RESPOP_AV","F","Y80-89","FRGAPO","3"
"034007","RESPOP_AV","F","Y80-89","ITL","265"
"034007","RESPOP_AV","F","Y80-89","TOTAL","268"
"034007","RESPOP_AV","F","Y90-99","FRGAPO","1"
"034007","RESPOP_AV","F","Y90-99","ITL","93"
"034007","RESPOP_AV","F","Y90-99","TOTAL","94"
"034007","RESPOP_AV","M","TOTAL","FRGAPO","539"
"034007","RESPOP_AV","M","TOTAL","ITL","2890"
"034007","RESPOP_AV","M","TOTAL","TOTAL","3429"
"034007","RESPOP_AV","M","Y_GE100","ITL","1"
"034007","RESPOP_AV","M","Y_GE100","TOTAL","1"
"034007","RESPOP_AV","M","Y0-9","FRGAPO","81"
"034007","RESPOP_AV","M","Y0-9","ITL","201"
"034007","RESPOP_AV","M","Y0-9","TOTAL","282"
"034007","RESPOP_AV","M","Y10-19","FRGAPO","61"
"034007","RESPOP_AV","M","Y10-19","ITL","313"
"034007","RESPOP_AV","M","Y10-19","TOTAL","374"
"034007","RESPOP_AV","M","Y20-29","FRGAPO","82"
"034007","RESPOP_AV","M","Y20-29","ITL","239"
"034007","RESPOP_AV","M","Y20-29","TOTAL","321"
"034007","RESPOP_AV","M","Y30-39","FRGAPO","125"
"034007","RESPOP_AV","M","Y30-39","ITL","279"
"034007","RESPOP_AV","M","Y30-39","TOTAL","404"
"034007","RESPOP_AV","M","Y40-49","FRGAPO","118"
"034007","RESPOP_AV","M","Y40-49","ITL","379"
"034007","RESPOP_AV","M","Y40-49","TOTAL","497"
"034007","RESPOP_AV","M","Y50-59","FRGAPO","41"
"034007","RESPOP_AV","M","Y50-59","ITL","525"
"034007","RESPOP_AV","M","Y50-59","TOTAL","566"
"034007","RESPOP_AV","M","Y60-69","FRGAPO","21"
"034007","RESPOP_AV","M","Y60-69","ITL","395"
"034007","RESPOP_AV","M","Y60-69","TOTAL","416"
"034007","RESPOP_AV","M","Y70-79","FRGAPO","8"
"034007","RESPOP_AV","M","Y70-79","ITL","310"
"034007","RESPOP_AV","M","Y70-79","TOTAL","318"
"034007","RESPOP_AV","M","Y80-89","FRGAPO","2"
"034007","RESPOP_AV","M","Y80-89","ITL","205"
"034007","RESPOP_AV","M","Y80-89","TOTAL","207"
"034007","RESPOP_AV","M","Y90-99","ITL","43"
"034007","RESPOP_AV","M","Y90-99","TOTAL","43"
"034007","RESPOP_AV","T","TOTAL","FRGAPO","1023"
"034007","RESPOP_AV","T","TOTAL","ITL","5798"
"034007","RESPOP_AV","T","TOTAL","TOTAL","6821"
"034007","RESPOP_AV","T","Y_GE100","ITL","2"
"034007","RESPOP_AV","T","Y_GE100","TOTAL","2"
"034007","RESPOP_AV","T","Y0-9","FRGAPO","152"
"034007","RESPOP_AV","T","Y0-9","ITL","406"
"034007","RESPOP_AV","T","Y0-9","TOTAL","558"
"034007","RESPOP_AV","T","Y10-19","FRGAPO","98"
"034007","RESPOP_AV","T","Y10-19","ITL","564"
"034007","RESPOP_AV","T","Y10-19","TOTAL","662"
"034007","RESPOP_AV","T","Y20-29","FRGAPO","139"
"034007","RESPOP_AV","T","Y20-29","ITL","459"
"034007","RESPOP_AV","T","Y20-29","TOTAL","598"
"034007","RESPOP_AV","T","Y30-39","FRGAPO","254"
"034007","RESPOP_AV","T","Y30-39","ITL","509"
"034007","RESPOP_AV","T","Y30-39","TOTAL","763"
"034007","RESPOP_AV","T","Y40-49","FRGAPO","207"
"034007","RESPOP_AV","T","Y40-49","ITL","752"
"034007","RESPOP_AV","T","Y40-49","TOTAL","959"
"034007","RESPOP_AV","T","Y50-59","FRGAPO","99"
"034007","RESPOP_AV","T","Y50-59","ITL","984"
"034007","RESPOP_AV","T","Y50-59","TOTAL","1083"
"034007","RESPOP_AV","T","Y60-69","FRGAPO","48"
"034007","RESPOP_AV","T","Y60-69","ITL","835"
"034007","RESPOP_AV","T","Y60-69","TOTAL","883"
"034007","RESPOP_AV","T","Y70-79","FRGAPO","20"
"034007","RESPOP_AV","T","Y70-79","ITL","681"
"034007","RESPOP_AV","T","Y70-79","TOTAL","701"
"034007","RESPOP_AV","T","Y80-89","FRGAPO","5"
"034007","RESPOP_AV","T","Y80-89","ITL","470"
"034007","RESPOP_AV","T","Y80-89","TOTAL","475"
"034007","RESPOP_AV","T","Y90-99","FRGAPO","1"
"034007","RESPOP_AV","T","Y90-99","ITL","136"
"034007","RESPOP_AV","T","Y90-99","TOTAL","137"
"034008","RESPOP_AV","F","TOTAL","FRGAPO","205"
"034008","RESPOP_AV","F","TOTAL","ITL","798"
"034008","RESPOP_AV","F","TOTAL","TOTAL","1003"
"034008","RESPOP_AV","F","Y_GE100","ITL","3"
"034008","RESPOP_AV","F","Y_GE100","TOTAL","3"
"034008","RESPOP_AV","F","Y0-9","FRGAPO","32"
"034008","RESPOP_AV","F","Y0-9","ITL","44"
"034008","RESPOP_AV","F","Y0-9","TOTAL","76"
"034008","RESPOP_AV","F","Y10-19","FRGAPO","20"
"034008","RESPOP_AV","F","Y10-19","ITL","66"
"034008","RESPOP_AV","F","Y10-19","TOTAL","86"
"034008","RESPOP_AV","F","Y20-29","FRGAPO","19"
"034008","RESPOP_AV","F","Y20-29","ITL","63"
"034008","RESPOP_AV","F","Y20-29","TOTAL","82"
"034008","RESPOP_AV","F","Y30-39","FRGAPO","46"
"034008","RESPOP_AV","F","Y30-39","ITL","82"
"034008","RESPOP_AV","F","Y30-39","TOTAL","128"
"034008","RESPOP_AV","F","Y40-49","FRGAPO","45"
"034008","RESPOP_AV","F","Y40-49","ITL","93"
"034008","RESPOP_AV","F","Y40-49","TOTAL","138"
"034008","RESPOP_AV","F","Y50-59","FRGAPO","20"
"034008","RESPOP_AV","F","Y50-59","ITL","139"
"034008","RESPOP_AV","F","Y50-59","TOTAL","159"
"034008","RESPOP_AV","F","Y60-69","FRGAPO","15"
"034008","RESPOP_AV","F","Y60-69","ITL","102"
"034008","RESPOP_AV","F","Y60-69","TOTAL","117"
"034008","RESPOP_AV","F","Y70-79","FRGAPO","7"
"034008","RESPOP_AV","F","Y70-79","ITL","100"
"034008","RESPOP_AV","F","Y70-79","TOTAL","107"
"034008","RESPOP_AV","F","Y80-89","FRGAPO","1"
"034008","RESPOP_AV","F","Y80-89","ITL","85"
"034008","RESPOP_AV","F","Y80-89","TOTAL","86"
"034008","RESPOP_AV","F","Y90-99","ITL","21"
"034008","RESPOP_AV","F","Y90-99","TOTAL","21"
"034008","RESPOP_AV","M","TOTAL","FRGAPO","240"
"034008","RESPOP_AV","M","TOTAL","ITL","864"
"034008","RESPOP_AV","M","TOTAL","TOTAL","1104"
"034008","RESPOP_AV","M","Y0-9","FRGAPO","29"
"034008","RESPOP_AV","M","Y0-9","ITL","62"
"034008","RESPOP_AV","M","Y0-9","TOTAL","91"
"034008","RESPOP_AV","M","Y10-19","FRGAPO","34"
"034008","RESPOP_AV","M","Y10-19","ITL","75"
"034008","RESPOP_AV","M","Y10-19","TOTAL","109"
"034008","RESPOP_AV","M","Y20-29","FRGAPO","26"
"034008","RESPOP_AV","M","Y20-29","ITL","81"
"034008","RESPOP_AV","M","Y20-29","TOTAL","107"
"034008","RESPOP_AV","M","Y30-39","FRGAPO","38"
"034008","RESPOP_AV","M","Y30-39","ITL","81"
"034008","RESPOP_AV","M","Y30-39","TOTAL","119"
"034008","RESPOP_AV","M","Y40-49","FRGAPO","71"
"034008","RESPOP_AV","M","Y40-49","ITL","100"
"034008","RESPOP_AV","M","Y40-49","TOTAL","171"
"034008","RESPOP_AV","M","Y50-59","FRGAPO","28"
"034008","RESPOP_AV","M","Y50-59","ITL","171"
"034008","RESPOP_AV","M","Y50-59","TOTAL","199"
"034008","RESPOP_AV","M","Y60-69","FRGAPO","6"
"034008","RESPOP_AV","M","Y60-69","ITL","116"
"034008","RESPOP_AV","M","Y60-69","TOTAL","122"
"034008","RESPOP_AV","M","Y70-79","FRGAPO","7"
"034008","RESPOP_AV","M","Y70-79","ITL","109"
"034008","RESPOP_AV","M","Y70-79","TOTAL","116"
"034008","RESPOP_AV","M","Y80-89","FRGAPO","1"
"034008","RESPOP_AV","M","Y80-89","ITL","59"
"034008","RESPOP_AV","M","Y80-89","TOTAL","60"
"034008","RESPOP_AV","M","Y90-99","ITL","10"
"034008","RESPOP_AV","M","Y90-99","TOTAL","10"
"034008","RESPOP_AV","T","TOTAL","FRGAPO","445"
"034008","RESPOP_AV","T","TOTAL","ITL","1662"
"034008","RESPOP_AV","T","TOTAL","TOTAL","2107"
"034008","RESPOP_AV","T","Y_GE100","ITL","3"
"034008","RESPOP_AV","T","Y_GE100","TOTAL","3"
"034008","RESPOP_AV","T","Y0-9","FRGAPO","61"
"034008","RESPOP_AV","T","Y0-9","ITL","106"
"034008","RESPOP_AV","T","Y0-9","TOTAL","167"
"034008","RESPOP_AV","T","Y10-19","FRGAPO","54"
"034008","RESPOP_AV","T","Y10-19","ITL","141"
"034008","RESPOP_AV","T","Y10-19","TOTAL","195"
"034008","RESPOP_AV","T","Y20-29","FRGAPO","45"
"034008","RESPOP_AV","T","Y20-29","ITL","144"
"034008","RESPOP_AV","T","Y20-29","TOTAL","189"
"034008","RESPOP_AV","T","Y30-39","FRGAPO","84"
"034008","RESPOP_AV","T","Y30-39","ITL","163"
"034008","RESPOP_AV","T","Y30-39","TOTAL","247"
"034008","RESPOP_AV","T","Y40-49","FRGAPO","116"
"034008","RESPOP_AV","T","Y40-49","ITL","193"
"034008","RESPOP_AV","T","Y40-49","TOTAL","309"
"034008","RESPOP_AV","T","Y50-59","FRGAPO","48"
"034008","RESPOP_AV","T","Y50-59","ITL","310"
"034008","RESPOP_AV","T","Y50-59","TOTAL","358"
"034008","RESPOP_AV","T","Y60-69","FRGAPO","21"
"034008","RESPOP_AV","T","Y60-69","ITL","218"
"034008","RESPOP_AV","T","Y60-69","TOTAL","239"
"034008","RESPOP_AV","T","Y70-79","FRGAPO","14"
"034008","RESPOP_AV","T","Y70-79","ITL","209"
"034008","RESPOP_AV","T","Y70-79","TOTAL","223"
"034008","RESPOP_AV","T","Y80-89","FRGAPO","2"
"034008","RESPOP_AV","T","Y80-89","ITL","144"
"034008","RESPOP_AV","T","Y80-89","TOTAL","146"
"034008","RESPOP_AV","T","Y90-99","ITL","31"
"034008","RESPOP_AV","T","Y90-99","TOTAL","31"
"034009","RESPOP_AV","F","TOTAL","FRGAPO","836"
"034009","RESPOP_AV","F","TOTAL","ITL","6611"
"034009","RESPOP_AV","F","TOTAL","TOTAL","7447"
"034009","RESPOP_AV","F","Y_GE100","ITL","3"
"034009","RESPOP_AV","F","Y_GE100","TOTAL","3"
"034009","RESPOP_AV","F","Y0-9","FRGAPO","112"
"034009","RESPOP_AV","F","Y0-9","ITL","505"
"034009","RESPOP_AV","F","Y0-9","TOTAL","617"
"034009","RESPOP_AV","F","Y10-19","FRGAPO","72"
"034009","RESPOP_AV","F","Y10-19","ITL","638"
"034009","RESPOP_AV","F","Y10-19","TOTAL","710"
"034009","RESPOP_AV","F","Y20-29","FRGAPO","92"
"034009","RESPOP_AV","F","Y20-29","ITL","554"
"034009","RESPOP_AV","F","Y20-29","TOTAL","646"
"034009","RESPOP_AV","F","Y30-39","FRGAPO","196"
"034009","RESPOP_AV","F","Y30-39","ITL","641"
"034009","RESPOP_AV","F","Y30-39","TOTAL","837"
"034009","RESPOP_AV","F","Y40-49","FRGAPO","152"
"034009","RESPOP_AV","F","Y40-49","ITL","916"
"034009","RESPOP_AV","F","Y40-49","TOTAL","1068"
"034009","RESPOP_AV","F","Y50-59","FRGAPO","97"
"034009","RESPOP_AV","F","Y50-59","ITL","1148"
"034009","RESPOP_AV","F","Y50-59","TOTAL","1245"
"034009","RESPOP_AV","F","Y60-69","FRGAPO","75"
"034009","RESPOP_AV","F","Y60-69","ITL","882"
"034009","RESPOP_AV","F","Y60-69","TOTAL","957"
"034009","RESPOP_AV","F","Y70-79","FRGAPO","33"
"034009","RESPOP_AV","F","Y70-79","ITL","705"
"034009","RESPOP_AV","F","Y70-79","TOTAL","738"
"034009","RESPOP_AV","F","Y80-89","FRGAPO","7"
"034009","RESPOP_AV","F","Y80-89","ITL","506"
"034009","RESPOP_AV","F","Y80-89","TOTAL","513"
"034009","RESPOP_AV","F","Y90-99","ITL","113"
"034009","RESPOP_AV","F","Y90-99","TOTAL","113"
"034009","RESPOP_AV","M","TOTAL","FRGAPO","760"
"034009","RESPOP_AV","M","TOTAL","ITL","6567"
"034009","RESPOP_AV","M","TOTAL","TOTAL","7327"
"034009","RESPOP_AV","M","Y_GE100","ITL","1"
"034009","RESPOP_AV","M","Y_GE100","TOTAL","1"
"034009","RESPOP_AV","M","Y0-9","FRGAPO","118"
"034009","RESPOP_AV","M","Y0-9","ITL","530"
"034009","RESPOP_AV","M","Y0-9","TOTAL","648"
"034009","RESPOP_AV","M","Y10-19","FRGAPO","84"
"034009","RESPOP_AV","M","Y10-19","ITL","715"
"034009","RESPOP_AV","M","Y10-19","TOTAL","799"
"034009","RESPOP_AV","M","Y20-29","FRGAPO","113"
"034009","RESPOP_AV","M","Y20-29","ITL","593"
"034009","RESPOP_AV","M","Y20-29","TOTAL","706"
"034009","RESPOP_AV","M","Y30-39","FRGAPO","180"
"034009","RESPOP_AV","M","Y30-39","ITL","711"
"034009","RESPOP_AV","M","Y30-39","TOTAL","891"
"034009","RESPOP_AV","M","Y40-49","FRGAPO","135"
"034009","RESPOP_AV","M","Y40-49","ITL","954"
"034009","RESPOP_AV","M","Y40-49","TOTAL","1089"
"034009","RESPOP_AV","M","Y50-59","FRGAPO","76"
"034009","RESPOP_AV","M","Y50-59","ITL","1108"
"034009","RESPOP_AV","M","Y50-59","TOTAL","1184"
"034009","RESPOP_AV","M","Y60-69","FRGAPO","46"
"034009","RESPOP_AV","M","Y60-69","ITL","881"
"034009","RESPOP_AV","M","Y60-69","TOTAL","927"
"034009","RESPOP_AV","M","Y70-79","FRGAPO","5"
"034009","RESPOP_AV","M","Y70-79","ITL","615"
"034009","RESPOP_AV","M","Y70-79","TOTAL","620"
"034009","RESPOP_AV","M","Y80-89","FRGAPO","3"
"034009","RESPOP_AV","M","Y80-89","ITL","402"
"034009","RESPOP_AV","M","Y80-89","TOTAL","405"
"034009","RESPOP_AV","M","Y90-99","ITL","57"
"034009","RESPOP_AV","M","Y90-99","TOTAL","57"
"034009","RESPOP_AV","T","TOTAL","FRGAPO","1596"
"034009","RESPOP_AV","T","TOTAL","ITL","13178"
"034009","RESPOP_AV","T","TOTAL","TOTAL","14774"
"034009","RESPOP_AV","T","Y_GE100","ITL","4"
"034009","RESPOP_AV","T","Y_GE100","TOTAL","4"
"034009","RESPOP_AV","T","Y0-9","FRGAPO","230"
"034009","RESPOP_AV","T","Y0-9","ITL","1035"
"034009","RESPOP_AV","T","Y0-9","TOTAL","1265"
"034009","RESPOP_AV","T","Y10-19","FRGAPO","156"
"034009","RESPOP_AV","T","Y10-19","ITL","1353"
"034009","RESPOP_AV","T","Y10-19","TOTAL","1509"
"034009","RESPOP_AV","T","Y20-29","FRGAPO","205"
"034009","RESPOP_AV","T","Y20-29","ITL","1147"
"034009","RESPOP_AV","T","Y20-29","TOTAL","1352"
"034009","RESPOP_AV","T","Y30-39","FRGAPO","376"
"034009","RESPOP_AV","T","Y30-39","ITL","1352"
"034009","RESPOP_AV","T","Y30-39","TOTAL","1728"
"034009","RESPOP_AV","T","Y40-49","FRGAPO","287"
"034009","RESPOP_AV","T","Y40-49","ITL","1870"
"034009","RESPOP_AV","T","Y40-49","TOTAL","2157"
"034009","RESPOP_AV","T","Y50-59","FRGAPO","173"
"034009","RESPOP_AV","T","Y50-59","ITL","2256"
"034009","RESPOP_AV","T","Y50-59","TOTAL","2429"
"034009","RESPOP_AV","T","Y60-69","FRGAPO","121"
"034009","RESPOP_AV","T","Y60-69","ITL","1763"
"034009","RESPOP_AV","T","Y60-69","TOTAL","1884"
"034009","RESPOP_AV","T","Y70-79","FRGAPO","38"
"034009","RESPOP_AV","T","Y70-79","ITL","1320"
"034009","RESPOP_AV","T","Y70-79","TOTAL","1358"
"034009","RESPOP_AV","T","Y80-89","FRGAPO","10"
"034009","RESPOP_AV","T","Y80-89","ITL","908"
"034009","RESPOP_AV","T","Y80-89","TOTAL","918"
"034009","RESPOP_AV","T","Y90-99","ITL","170"
"034009","RESPOP_AV","T","Y90-99","TOTAL","170"
"034010","RESPOP_AV","F","TOTAL","FRGAPO","776"
"034010","RESPOP_AV","F","TOTAL","ITL","3753"
"034010","RESPOP_AV","F","TOTAL","TOTAL","4529"
"034010","RESPOP_AV","F","Y_GE100","ITL","2"
"034010","RESPOP_AV","F","Y_GE100","TOTAL","2"
"034010","RESPOP_AV","F","Y0-9","FRGAPO","107"
"034010","RESPOP_AV","F","Y0-9","ITL","282"
"034010","RESPOP_AV","F","Y0-9","TOTAL","389"
"034010","RESPOP_AV","F","Y10-19","FRGAPO","76"
"034010","RESPOP_AV","F","Y10-19","ITL","360"
"034010","RESPOP_AV","F","Y10-19","TOTAL","436"
"034010","RESPOP_AV","F","Y20-29","FRGAPO","86"
"034010","RESPOP_AV","F","Y20-29","ITL","377"
"034010","RESPOP_AV","F","Y20-29","TOTAL","463"
"034010","RESPOP_AV","F","Y30-39","FRGAPO","183"
"034010","RESPOP_AV","F","Y30-39","ITL","362"
"034010","RESPOP_AV","F","Y30-39","TOTAL","545"
"034010","RESPOP_AV","F","Y40-49","FRGAPO","131"
"034010","RESPOP_AV","F","Y40-49","ITL","492"
"034010","RESPOP_AV","F","Y40-49","TOTAL","623"
"034010","RESPOP_AV","F","Y50-59","FRGAPO","96"
"034010","RESPOP_AV","F","Y50-59","ITL","648"
"034010","RESPOP_AV","F","Y50-59","TOTAL","744"
"034010","RESPOP_AV","F","Y60-69","FRGAPO","70"
"034010","RESPOP_AV","F","Y60-69","ITL","485"
"034010","RESPOP_AV","F","Y60-69","TOTAL","555"
