cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,unita_misura,fonte
02IST004,Passaggio all'università,Totale,Parma,provincia,2018,60.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Parma,provincia,2019,60.8,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Parma,provincia,2020,60.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Parma,provincia,2021,60.1,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Parma,provincia,2022,61.8,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2014,47.8,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2015,50.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2016,51.1,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2017,51.6,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2018,50.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2019,52.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2020,55.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2021,51.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Reggio nell'Emilia,provincia,2022,52.8,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2014,52.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2015,54.8,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2016,52.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2017,53.8,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2018,53.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2019,54.8,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2020,55,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2021,52.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Modena,provincia,2022,52.2,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2014,54.2,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2015,55.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2016,52.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2017,54,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2018,54.6,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2019,56.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2020,56.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2021,58.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Bologna,provincia,2022,56.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2014,53.6,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2015,56.1,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2016,53.6,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2017,54.8,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2018,53.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2019,56.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2020,58,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2021,57.1,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ferrara,provincia,2022,55.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2014,49,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2015,48.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2016,46.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2017,46.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2018,50,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2019,50.1,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2020,51.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2021,49.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Ravenna,provincia,2022,48.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2014,50.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2015,50.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2016,48.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2017,51.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2018,53,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2019,53.1,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2020,54.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2021,53.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Forlì-Cesena,provincia,2022,54.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2014,48.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2015,45.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2016,45.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2017,47.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2018,49.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2019,50.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2020,51.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2021,52.2,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Rimini,provincia,2022,49.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2014,NA,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2015,NA,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2016,NA,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2017,51.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2018,50.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2019,51,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2020,52.6,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2021,52.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2022,52.2,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2014,49.1,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2015,50.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2016,50.3,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2017,50.5,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2018,50.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2019,51.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2020,51.9,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2021,51.4,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2022,51.7,Tasso specifico di coorte,Ministero dell'Istruzione; Ministero dell'Università e Ricerca
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Emilia-Romagna,regione,2018,15.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Emilia-Romagna,regione,2019,14.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Emilia-Romagna,regione,2020,16,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Emilia-Romagna,regione,2021,15.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Emilia-Romagna,regione,2022,12.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Emilia-Romagna,regione,2023,11,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Emilia-Romagna,regione,2024,9.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Piacenza,provincia,2018,15.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Piacenza,provincia,2019,15.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Piacenza,provincia,2020,16.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Piacenza,provincia,2021,15.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Piacenza,provincia,2022,15.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Piacenza,provincia,2023,11.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Totale,Piacenza,provincia,2024,10.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
